filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,model,dataset,vocab_size,sentence_length,model_class,model_family
llama-2-7b-chat@q8_0_272.csv,122,3.88453355930091,2.2842496633529663,0.0005313522415235,28.79609107971192,20.692269324351926,30.606339180887115,llama-2-7b-chat@q8_0,cnn_dailymail,84.0,15.833333333333334,chat,llama
llama-2-7b@q8_0_275.csv,359,3.912566197811513,3.243417978286743,0.0004529014113359,16.07466697692871,11.35062212459682,20.02408899298112,llama-2-7b@q8_0,cnn_dailymail,214.0,24.666666666666668,base,llama
mistral-7b-instruct-v0.1@q8_0_164.csv,9,11.997852325439451,13.270323753356934,1.4628920555114746,18.3992977142334,29.99054539931477,91.07451225964678,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,9.0,6.0,instruct,mistral
mistral-7b-v0.1@q8_0_289.csv,994,3.626931743814284,3.1237601041793823,7.395443390123546e-05,17.249740600585938,8.559023367545349,17.538333744920173,mistral-7b-v0.1@q8_0,cnn_dailymail,409.0,26.29032258064516,base,mistral
mistral-7b-v0.1@q8_0_281.csv,315,4.664063020623825,3.787821292877197,0.0001138570078182,23.463451385498047,15.00644929684766,28.54527576924518,mistral-7b-v0.1@q8_0,cnn_dailymail,190.0,25.9,base,mistral
mistral-plus-7b@q8_0_1.csv,103,4.654383502749783,3.923207998275757,0.0001025052988552,15.426453590393066,14.191229377517276,28.97667981775591,mistral-plus-7b@q8_0,cnn_dailymail,76.0,16.0,chat,mistral
llama-2-7b-32k-instruct@q8_0_3.csv,699,3.113348431466532,1.8635889291763303,3.130118057015352e-05,15.153828620910645,10.68754288659049,20.602287284580232,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,250.0,22.16,instruct,llama
human_38.csv,978,3.67161061318706,2.76736843585968,1.1522884051373694e-05,19.558778762817383,11.880546784523546,21.351933149096947,human_texts,cnn_dailymail,,,human,human
llama-2-7b-chat@q8_0_138.csv,423,3.542841517337166,2.793051719665528,1.8918103705800604e-06,21.26970291137696,11.074873723550096,20.19149562618548,llama-2-7b-chat@q8_0,cnn_dailymail,201.0,24.357142857142858,chat,llama
mistral-7b-v0.1@q8_0_212.csv,213,4.249671027003383,3.36915922164917,0.0001331207167822,18.15668487548828,13.498774758687103,24.35815236031869,mistral-7b-v0.1@q8_0,cnn_dailymail,140.0,24.142857142857142,base,mistral
llama-2-7b-32k-instruct@q8_0_39.csv,1023,2.531044513901905,1.3481186628341677,4.901588908978738e-05,18.637840270996094,9.98854252651263,14.74379587383642,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,257.0,24.40625,instruct,llama
mistral-7b-v0.1@q8_0_213.csv,346,3.608004324312788,2.836280584335327,0.0003463286266196,20.31184768676757,13.006108104389597,22.463836948056706,mistral-7b-v0.1@q8_0,cnn_dailymail,182.0,21.153846153846157,base,mistral
llama-2-7b-chat@q8_0_100.csv,272,3.3653454736292643,2.2070826292037964,0.0003236216434743,27.6224422454834,12.151209257462202,23.66143792950577,llama-2-7b-chat@q8_0,cnn_dailymail,156.0,19.416666666666668,chat,llama
mistral-7b-instruct-v0.1@q8_0_193.csv,529,3.028363200305137,2.3712470531463623,8.54779063956812e-05,14.952198028564451,7.503111791627049,15.2426207471458,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,266.0,17.52,instruct,mistral
llama-2-7b@q8_0_255.csv,298,4.325695975734878,3.691078186035156,9.872142254607752e-05,16.903945922851562,10.718993391111168,20.537807649409977,llama-2-7b@q8_0,cnn_dailymail,176.0,12.736842105263158,base,llama
mistral-plus-7b@q8_0_168.csv,94,4.376960123398717,4.11049747467041,0.0064704590477049,14.89871311187744,9.61992400040512,18.644081434905708,mistral-plus-7b@q8_0,cnn_dailymail,73.0,16.6,chat,mistral
human_152.csv,969,5.004462991038697,4.149782657623291,1.719826627777366e-07,21.38104248046875,18.97137642273856,37.60220699436911,human_texts,cnn_dailymail,,,human,human
mistral-7b-instruct-v0.1@q8_0_282.csv,220,4.075540819758978,2.998022079467773,0.000414451729739,26.604167938232425,16.04866719872338,31.49291406556017,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,136.0,33.4,instruct,mistral
human_181.csv,1023,4.942856358575987,3.910860776901245,2.923708052549045e-06,25.139080047607425,19.699928207014334,38.27075690171071,human_texts,cnn_dailymail,,,human,human
llama-2-7b-chat@q8_0_158.csv,371,2.1167753132823086,0.0304921828210353,3.80086676159408e-05,24.11922264099121,14.880886990821,15.925095615496168,llama-2-7b-chat@q8_0,cnn_dailymail,98.0,20.266666666666666,chat,llama
human_81.csv,487,3.658439022565689,2.5462207794189453,1.375867759634275e-05,17.652753829956055,14.686302951506486,27.27435095066002,human_texts,cnn_dailymail,,,human,human
mistral-7b-instruct-v0.1@q8_0_272.csv,125,3.701409472666448,2.986943483352661,0.0003647353150881,15.327728271484377,11.962008228904931,18.521872444901103,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,92.0,21.0,instruct,mistral
llama-2-7b-32k-instruct@q8_0_151.csv,53,4.430287688429125,4.340865135192871,0.0009141193586401,12.765658378601074,11.95305524891455,24.93531673449012,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,47.0,22.0,instruct,llama
mistral-7b-instruct-v0.1@q8_0_117.csv,142,3.9993073265535535,3.2411521673202515,0.0005421912064775,19.143394470214844,12.27333139850718,23.734482960127316,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,100.0,23.4,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_155.csv,496,3.269969518485808,2.380335211753845,2.8377417038427662e-05,15.27178192138672,9.297318706829438,17.90919816033514,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,240.0,23.41176470588235,instruct,mistral
llama-2-7b-chat@q8_0_51.csv,328,3.047325595210057,2.151601076126098,6.793474312871695e-05,18.17320442199707,8.890080302241632,15.804925029467608,llama-2-7b-chat@q8_0,cnn_dailymail,165.0,17.0,chat,llama
mistral-7b-instruct-v0.1@q8_0_103.csv,698,3.378152659165376,2.430365085601806,5.606743434327655e-05,17.535968780517578,9.964009085472766,19.65656271181653,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,317.0,23.08,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_89.csv,477,3.0748857944785284,2.2719688415527344,5.056378722656518e-05,15.448881149291992,7.936329493389614,14.6422652476018,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,212.0,15.48,instruct,mistral
human_198.csv,604,4.4708159659293,3.259930968284607,0.000459782895632,20.99751853942871,18.096624824833555,36.29672245458213,human_texts,cnn_dailymail,,,human,human
human_136.csv,558,3.8798314650507777,3.1166584491729736,0.0007130442536436,17.574974060058594,11.151649515776766,23.01968695841528,human_texts,cnn_dailymail,,,human,human
human_210.csv,1023,4.26775763326293,3.142765045166016,0.0001589207240613,21.46017074584961,16.173682210957363,28.036634080454043,human_texts,cnn_dailymail,,,human,human
human_282.csv,368,4.31206105717976,3.084417223930359,0.0008036407525651,17.893817901611328,15.25340909909943,30.274661801340184,human_texts,cnn_dailymail,,,human,human
human_145.csv,550,4.227365727757675,3.173786997795105,0.0004099789075553,24.35359764099121,15.970523798769474,31.11649927665185,human_texts,cnn_dailymail,,,human,human
llama-2-7b-32k-instruct@q8_0_5.csv,52,4.930903841598103,4.23154616355896,0.0287357233464717,12.496796607971191,11.02748732651568,19.641458607053703,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,47.0,15.666666666666666,instruct,llama
human_16.csv,1023,5.276756432166285,4.228847503662109,6.965465581743047e-05,28.803741455078125,20.323009418419723,39.39157286446167,human_texts,cnn_dailymail,,,human,human
mistral-7b-instruct-v0.1@q8_0_124.csv,412,3.595729781549433,2.815765261650085,8.100610284600407e-05,20.438018798828125,11.90186663376676,20.88684059529575,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,198.0,24.0,instruct,mistral
mistral-7b-v0.1@q8_0_249.csv,338,3.7460850633363263,3.16707456111908,0.0010973225580528,15.655302047729492,9.320651328741024,17.350218785452306,mistral-7b-v0.1@q8_0,cnn_dailymail,197.0,17.470588235294116,base,mistral
human_263.csv,1023,3.708548104056448,2.687434196472168,0.0004110110749024,25.558324813842773,14.420067634247127,27.500406609046266,human_texts,cnn_dailymail,,,human,human
human_221.csv,182,4.660934470669568,3.613362431526184,0.0002421718963887,18.512279510498047,20.382531607359663,40.490451489632974,human_texts,cnn_dailymail,,,human,human
llama-2-7b-chat@q8_0_99.csv,459,3.1500210990503263,2.3768575191497803,3.628879494499415e-05,22.300012588500977,9.399691825320785,17.444403958420445,llama-2-7b-chat@q8_0,cnn_dailymail,211.0,25.25,chat,llama
llama-2-7b-chat@q8_0_275.csv,346,3.4795260812058264,2.6301649808883667,4.574811100610532e-05,15.715368270874023,9.883507300395175,19.66791841555969,llama-2-7b-chat@q8_0,cnn_dailymail,182.0,25.75,chat,llama
human_217.csv,405,4.464273731752707,3.2624285221099854,7.68782920204103e-05,21.82736015319824,16.650838488881202,34.62973948122617,human_texts,cnn_dailymail,,,human,human
human_170.csv,1023,4.419371885560615,3.3531291484832764,9.614150621928276e-05,18.569393157958984,14.995696135020546,29.50783912940019,human_texts,cnn_dailymail,,,human,human
mistral-7b-v0.1@q8_0_19.csv,316,3.256743481229668,2.764317512512207,2.8377417038427662e-05,17.07689094543457,8.809242898894334,15.28135313275192,mistral-7b-v0.1@q8_0,cnn_dailymail,181.0,23.181818181818183,base,mistral
mistral-7b-v0.1@q8_0_242.csv,128,4.421255457136795,3.596581816673279,9.71734698396176e-05,18.03209114074707,13.141432692199029,20.357365848810883,mistral-7b-v0.1@q8_0,cnn_dailymail,88.0,15.833333333333334,base,mistral
llama-2-7b-32k-instruct@q8_0_46.csv,87,4.114621500977863,3.3428947925567627,5.572345617110841e-05,16.28074073791504,14.114524166993515,29.833622995376462,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,73.0,25.33333333333333,instruct,llama
mistral-7b-v0.1@q8_0_293.csv,148,4.1319611872463,3.3664759397506714,0.0004110110749024,17.228336334228516,13.799943325136272,29.384379639320947,mistral-7b-v0.1@q8_0,cnn_dailymail,112.0,19.5,base,mistral
llama-2-7b@q8_0_173.csv,408,3.688650466799385,2.850103497505188,0.0002172304375562,21.66095542907715,13.495189205661044,22.23901674615715,llama-2-7b@q8_0,cnn_dailymail,188.0,31.8,base,llama
human_247.csv,399,4.257138867747712,3.1542952060699463,0.0002859494998119,19.292144775390625,16.79044039850146,32.460800544477465,human_texts,cnn_dailymail,,,human,human
human_52.csv,863,4.172338874632327,3.089062690734864,0.0002556748513597,20.197900772094727,15.06610152647349,32.464605786855934,human_texts,cnn_dailymail,,,human,human
llama-2-7b-32k-instruct@q8_0_23.csv,1023,4.440200076675741,3.443542003631592,0.0001670048222877,36.45121765136719,20.220678651373674,40.09813478781151,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,460.0,18.953488372093023,instruct,llama
mistral-plus-7b@q8_0_252.csv,302,4.682962726952164,3.906528353691102,8.307001553475857e-05,18.42619514465332,16.070577844265635,32.39005990892963,mistral-plus-7b@q8_0,cnn_dailymail,177.0,19.83333333333333,chat,mistral
llama-2-7b-chat@q8_0_61.csv,280,3.9052383618213113,2.567684531211853,0.0006176359020173,23.4427547454834,14.480144367548286,27.570256656223357,llama-2-7b-chat@q8_0,cnn_dailymail,154.0,25.11111111111111,chat,llama
mistral-7b-instruct-v0.1@q8_0_197.csv,158,3.757231608520347,3.211686134338379,7.739239663351327e-06,14.98315715789795,10.376110677163492,23.280291157517876,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,105.0,25.2,instruct,mistral
human_186.csv,662,4.813809019008551,3.908147692680359,0.0014088816242292,21.190723419189453,18.14443184140628,35.36877229701541,human_texts,cnn_dailymail,,,human,human
llama-2-7b-chat@q8_0_283.csv,542,3.448533731405595,2.6011136770248413,2.407759211564553e-06,26.72880172729492,11.639425806620752,25.009619800288373,llama-2-7b-chat@q8_0,cnn_dailymail,278.0,27.4375,chat,llama
llama-2-7b-chat@q8_0_221.csv,666,2.787399271289925,1.5110451579093933,0.0001484286622144,22.862380981445312,11.180051917873945,17.457169171502493,llama-2-7b-chat@q8_0,cnn_dailymail,220.0,29.894736842105264,chat,llama
mistral-7b-instruct-v0.1@q8_0_24.csv,274,4.127634466628794,3.509240508079529,1.0662964086805005e-05,16.834062576293945,12.11968259995186,26.288096163772057,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,180.0,22.3,instruct,mistral
human_190.csv,1023,4.204322506543107,3.100552558898926,0.0001725089095998,20.758344650268555,17.057078008291107,30.29592112147223,human_texts,cnn_dailymail,,,human,human
llama-2-7b-32k-instruct@q8_0_219.csv,300,3.644504308202304,2.7383036613464355,0.0002740803756751,24.34955787658692,11.240228629849968,22.27857197582585,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,173.0,20.83333333333333,instruct,llama
human_165.csv,434,4.902416990069788,4.058027267456055,0.0007008275133557,18.579490661621094,16.52583024911266,30.860085671400533,human_texts,cnn_dailymail,,,human,human
mistral-plus-7b@q8_0_218.csv,207,4.208137588540895,3.3259761333465576,0.0001570286985952,21.53422164916992,13.286708555028188,26.76617102530701,mistral-plus-7b@q8_0,cnn_dailymail,141.0,28.5,chat,mistral
mistral-7b-instruct-v0.1@q8_0_71.csv,287,4.047263949539447,3.155954360961914,9.252963354811072e-05,22.5157470703125,14.611193535432015,26.60736600737433,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,165.0,24.666666666666668,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_125.csv,167,3.925110197455265,3.0978450775146484,0.0002426879364065,18.41739654541016,11.200952558967778,19.134010114171748,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,112.0,17.5,instruct,mistral
llama-2-7b@q8_0_114.csv,282,3.64371889025214,2.9016149044036865,0.0009900998556986,20.26649284362793,10.680497185993014,21.579481505089348,llama-2-7b@q8_0,cnn_dailymail,214.0,27.88888888888889,base,llama
mistral-plus-7b@q8_0_139.csv,140,4.252522891469458,3.341795921325684,0.0002885297581087,17.681053161621094,14.896051822838505,24.514556212911767,mistral-plus-7b@q8_0,cnn_dailymail,103.0,14.125,chat,mistral
mistral-plus-7b@q8_0_0.csv,143,4.07151894786593,3.15749192237854,0.0003007430059369,23.20326805114746,13.09247280983765,21.588793427529147,mistral-plus-7b@q8_0,cnn_dailymail,106.0,18.83333333333333,chat,mistral
mistral-7b-v0.1@q8_0_6.csv,472,3.8056521470770153,2.9676358699798584,4.98750569022377e-06,22.55985641479492,11.986914618315383,24.73151404430567,mistral-7b-v0.1@q8_0,cnn_dailymail,269.0,25.642857142857142,base,mistral
llama-2-7b-chat@q8_0_244.csv,135,4.578719119875502,3.716214656829834,0.0008980288985185,19.59627723693848,16.171160428848715,31.93558902055312,llama-2-7b-chat@q8_0,cnn_dailymail,106.0,15.285714285714286,chat,llama
llama-2-7b@q8_0_179.csv,653,3.888617364937965,3.1294851303100586,5.383157258620486e-05,24.37013053894043,12.286745535592544,24.820869821850803,llama-2-7b@q8_0,cnn_dailymail,308.0,31.47058823529412,base,llama
llama-2-7b-32k-instruct@q8_0_178.csv,566,3.0023533557829105,2.3558385372161865,0.0001592647313373,16.809093475341797,7.482491914407187,16.272842118740055,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,269.0,22.476190476190474,instruct,llama
human_40.csv,542,4.027389637538608,3.0096607208251958,2.235776264569722e-06,25.03321647644043,15.64154959443073,28.77652251255158,human_texts,cnn_dailymail,,,human,human
mistral-7b-v0.1@q8_0_211.csv,251,3.967476910279681,3.357013702392578,9.407757897861302e-05,16.026203155517578,12.611712427494554,24.136131822862787,mistral-7b-v0.1@q8_0,cnn_dailymail,143.0,18.818181818181817,base,mistral
human_7.csv,1023,4.461718525289128,3.218767166137696,6.0711154219461605e-05,24.281991958618164,17.480523340141744,32.23225968214675,human_texts,cnn_dailymail,,,human,human
mistral-7b-instruct-v0.1@q8_0_171.csv,437,3.76563849119033,2.7588605880737305,0.0002349474380025,21.03989219665528,12.27395955104032,24.39610636557331,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,217.0,18.176470588235293,instruct,mistral
human_203.csv,535,4.408921559110386,3.248682737350464,6.53535562378238e-06,21.87744903564453,18.08733653376645,31.830696444876395,human_texts,cnn_dailymail,,,human,human
mistral-7b-v0.1@q8_0_34.csv,329,3.431631227800945,2.61914324760437,0.0002461281546857,18.5483627319336,11.12006044198396,21.003625155814817,mistral-7b-v0.1@q8_0,cnn_dailymail,181.0,19.307692307692307,base,mistral
llama-2-7b-chat@q8_0_164.csv,218,3.7588474497543767,2.728124976158142,0.0001726809132378,15.934632301330566,11.65645507404516,22.86895133967164,llama-2-7b-chat@q8_0,cnn_dailymail,141.0,24.714285714285715,chat,llama
human_53.csv,1023,4.008257933181954,2.7271509170532227,0.0002778647176455,21.71786880493164,16.100095120327246,29.319465531444727,human_texts,cnn_dailymail,,,human,human
mistral-7b-v0.1@q8_0_160.csv,638,3.624212944306992,2.890368342399597,0.0003618108748923,21.914522171020508,10.079637584072222,20.18811355498925,mistral-7b-v0.1@q8_0,cnn_dailymail,287.0,25.571428571428573,base,mistral
mistral-plus-7b@q8_0_96.csv,201,3.8703012963632686,2.900765419006348,0.0003093439736403,17.9951114654541,11.900084669904276,24.12024583160433,mistral-plus-7b@q8_0,cnn_dailymail,130.0,18.25,chat,mistral
human_183.csv,1023,4.2174605312309685,3.310354709625244,0.0003771212359424,24.444320678710938,15.552760334630262,28.318588744339277,human_texts,cnn_dailymail,,,human,human
human_128.csv,1023,4.383396462657544,3.321479797363281,5.589544525719248e-05,20.219133377075195,15.728108697150306,29.96208627600173,human_texts,cnn_dailymail,,,human,human
mistral-7b-v0.1@q8_0_171.csv,800,3.303475976447044,2.3524492979049683,0.0001578887167852,23.04237174987793,11.848302325532906,19.29523737786373,mistral-7b-v0.1@q8_0,cnn_dailymail,311.0,23.22222222222222,base,mistral
mistral-7b-v0.1@q8_0_97.csv,584,3.793187833818642,2.879245162010193,0.0001845491933636,25.65945243835449,13.477118326986917,23.103374756935537,mistral-7b-v0.1@q8_0,cnn_dailymail,235.0,27.176470588235293,base,mistral
llama-2-7b-32k-instruct@q8_0_231.csv,659,3.5380928285390087,2.8408758640289307,0.0006769105093553,15.054889678955078,9.125349182277994,17.823447891094503,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,325.0,20.96296296296296,instruct,llama
llama-2-7b-chat@q8_0_202.csv,206,3.4929043994358917,2.228223443031311,0.0003416840045247,17.088294982910156,12.73639323751125,24.67748760000556,llama-2-7b-chat@q8_0,cnn_dailymail,125.0,25.0,chat,llama
mistral-7b-instruct-v0.1@q8_0_248.csv,212,3.856483678152935,3.30186665058136,0.0002494824002496,15.294344902038574,10.771461886095732,20.534323306348615,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,143.0,17.666666666666668,instruct,mistral
mistral-7b-v0.1@q8_0_221.csv,229,4.807949303227296,4.110336780548096,0.0002223907067673,24.073381423950195,16.28578807928935,29.88582298203325,mistral-7b-v0.1@q8_0,cnn_dailymail,142.0,19.75,base,mistral
human_0.csv,1023,4.604101897586522,3.649325609207153,0.0003487369685899,22.95343780517578,15.685920348864084,33.2990907452266,human_texts,cnn_dailymail,,,human,human
mistral-plus-7b@q8_0_256.csv,69,5.138018408156695,4.080599784851074,0.0003339429676998,17.02914810180664,20.26703484482548,36.752823889433735,mistral-plus-7b@q8_0,cnn_dailymail,59.0,27.0,chat,mistral
llama-2-7b@q8_0_28.csv,205,3.913061436006274,2.988266468048096,5.159480451766285e-07,26.909921646118164,15.859293982577102,30.282866852355408,llama-2-7b@q8_0,cnn_dailymail,140.0,24.142857142857142,base,llama
llama-2-7b@q8_0_286.csv,436,4.182371276171255,3.7885390520095834,0.0012664339737966,21.976991653442383,12.097195188521134,25.6334734128484,llama-2-7b@q8_0,cnn_dailymail,242.0,25.266666666666666,base,llama
mistral-7b-v0.1@q8_0_109.csv,222,4.605152963776171,3.833827495574951,4.832793274545111e-05,26.106294631958008,14.042130653016798,24.776128149450468,mistral-7b-v0.1@q8_0,cnn_dailymail,146.0,26.428571428571427,base,mistral
human_172.csv,728,3.9857830357507456,2.911531448364258,3.4740914998110384e-05,17.40934944152832,13.732915706625793,28.239852103081617,human_texts,cnn_dailymail,,,human,human
mistral-plus-7b@q8_0_174.csv,108,5.499266150488876,4.417129278182983,0.0008538024849258,23.197725296020508,22.325814677300222,43.52406190888888,mistral-plus-7b@q8_0,cnn_dailymail,91.0,20.75,chat,mistral
llama-2-7b-chat@q8_0_167.csv,648,2.889672079354658,2.001387655735016,0.0001809370878618,22.348833084106445,11.04075097565047,19.384518179015195,llama-2-7b-chat@q8_0,cnn_dailymail,244.0,30.235294117647054,chat,llama
mistral-7b-v0.1@q8_0_159.csv,121,3.8443125904030704,3.038166046142578,0.0002587710914667,15.026131629943848,11.695484390764578,24.113381728581963,mistral-7b-v0.1@q8_0,cnn_dailymail,89.0,18.4,base,mistral
llama-2-7b@q8_0_23.csv,1023,4.558509083308554,4.061667919158936,0.0001609847386134,28.912324905395508,14.497469888742168,30.502443046638128,llama-2-7b@q8_0,cnn_dailymail,423.0,38.85714285714285,base,llama
llama-2-7b-chat@q8_0_251.csv,416,3.324667879368042,2.310661792755127,1.375861870656081e-06,23.151424407958984,11.781387255067756,23.8549767461235,llama-2-7b-chat@q8_0,cnn_dailymail,243.0,24.846153846153847,chat,llama
mistral-7b-instruct-v0.1@q8_0_20.csv,259,3.740396404182664,2.882523775100708,0.0004917822079733,22.566553115844727,10.979358620721444,19.20045324659857,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,145.0,19.454545454545453,instruct,mistral
mistral-plus-7b@q8_0_193.csv,457,3.660712437403551,2.8113272190093994,0.000205189891858,21.287731170654297,12.136570395169574,20.807739857664156,mistral-plus-7b@q8_0,cnn_dailymail,233.0,21.9375,chat,mistral
mistral-7b-v0.1@q8_0_28.csv,146,5.197515006455956,4.5411553382873535,7.085859397193417e-05,18.36344146728516,14.769404218875716,25.08419623318364,mistral-7b-v0.1@q8_0,cnn_dailymail,109.0,23.0,base,mistral
mistral-7b-v0.1@q8_0_195.csv,538,3.3809370048527305,2.482800245285034,0.0001105890842154,18.60933494567871,11.040274906854515,19.932775968399117,mistral-7b-v0.1@q8_0,cnn_dailymail,226.0,22.61111111111111,base,mistral
llama-2-7b-32k-instruct@q8_0_192.csv,1023,2.1899369500790327,0.6647167801856995,1.0834947715920862e-05,21.934614181518555,9.192748638930569,13.617061397914249,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,276.0,21.666666666666668,instruct,llama
mistral-plus-7b@q8_0_222.csv,79,5.400166786117391,4.402799606323242,0.0008667088695801,22.739334106445312,20.564805416243924,32.05968670853123,mistral-plus-7b@q8_0,cnn_dailymail,65.0,16.5,chat,mistral
mistral-7b-instruct-v0.1@q8_0_280.csv,344,3.495084566770793,2.597628116607666,0.0002880136889871,20.841815948486328,10.89581570040371,20.48582416948338,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,149.0,28.3,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_50.csv,251,3.553240057609607,2.6454524993896484,0.000292314129183,16.27063751220703,10.966258202702754,19.655812937874725,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,151.0,23.77777777777778,instruct,mistral
human_192.csv,767,3.974101206616184,2.448916435241699,3.456892591202632e-05,19.6749210357666,18.443228483799174,30.6417480712518,human_texts,cnn_dailymail,,,human,human
llama-2-7b-chat@q8_0_178.csv,204,4.042119275788234,2.9536482095718384,0.0012334707425907,23.02655982971192,13.620528906406554,30.55964186052241,llama-2-7b-chat@q8_0,cnn_dailymail,132.0,22.25,chat,llama
mistral-7b-instruct-v0.1@q8_0_289.csv,148,3.2453070312658627,2.672060012817383,1.530653753434308e-05,15.322389602661133,9.308811189286404,16.415227273132434,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,95.0,14.0,instruct,mistral
llama-2-7b-chat@q8_0_32.csv,164,4.059617727684537,3.2521252632141118,2.940933336503804e-05,22.4548282623291,13.546581834118802,26.283588994303354,llama-2-7b-chat@q8_0,cnn_dailymail,113.0,20.666666666666668,chat,llama
mistral-7b-instruct-v0.1@q8_0_134.csv,6,11.513028462727863,13.17205286026001,1.4628920555114746,17.950340270996094,34.27148125222066,113.8525526401556,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,6.0,4.0,instruct,mistral
human_154.csv,594,4.218510141571406,2.984333872795105,0.0001809370878618,21.828197479248047,15.586036931322612,32.811595505673615,human_texts,cnn_dailymail,,,human,human
llama-2-7b-chat@q8_0_56.csv,293,3.663350114877393,2.627254009246826,0.0007816148572601,22.480302810668945,12.521585123383502,24.684773977571968,llama-2-7b-chat@q8_0,cnn_dailymail,169.0,25.88888888888889,chat,llama
mistral-7b-instruct-v0.1@q8_0_64.csv,286,3.369741401591709,2.8924691677093506,0.0002156823611585,14.30494213104248,8.539646142263942,18.538204396192334,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,166.0,23.5,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_154.csv,192,4.129296309271315,3.246946692466736,0.000310204050038,25.353466033935547,15.127769584161785,28.27125588084556,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,125.0,16.22222222222222,instruct,mistral
human_3.csv,912,4.559211048241155,3.606874465942383,7.017063035164028e-05,20.662315368652344,15.97415346626589,32.49451446241855,human_texts,cnn_dailymail,,,human,human
human_229.csv,1023,4.385680883306645,3.187613248825073,1.7714321074890904e-05,25.51543426513672,17.275969125279673,27.69923668803117,human_texts,cnn_dailymail,,,human,human
llama-2-7b@q8_0_268.csv,267,4.13167920669018,3.393444776535034,3.4396535397718253e-07,17.260337829589844,11.912790194069052,22.95049455715439,llama-2-7b@q8_0,cnn_dailymail,154.0,21.5,base,llama
llama-2-7b-32k-instruct@q8_0_164.csv,213,3.909662341700507,3.227060317993164,0.0003227615379728,16.20884895324707,11.506771905589934,18.57456368621264,llama-2-7b-32k-instruct@q8_0,cnn_dailymail,141.0,21.625,instruct,llama
mistral-7b-v0.1@q8_0_130.csv,143,5.051776864858982,4.221735000610352,0.0005630950909107,24.4951171875,16.392468005150562,26.09038156744773,mistral-7b-v0.1@q8_0,cnn_dailymail,106.0,30.5,base,mistral
llama-2-7b@q8_0_47.csv,574,3.352564934571488,2.482355833053589,1.1350899512763137e-05,18.25731468200684,9.735235542373784,20.18488847411145,llama-2-7b@q8_0,cnn_dailymail,276.0,22.904761904761905,base,llama
mistral-plus-7b@q8_0_253.csv,647,3.885995424410536,3.0747554302215576,4.299630381865427e-05,23.972885131835938,12.523529423916948,22.644623476108823,mistral-plus-7b@q8_0,cnn_dailymail,297.0,22.217391304347824,chat,mistral
mistral-7b-v0.1@q8_0_20.csv,167,4.58791723806542,3.9005777835845934,1.2382804015942384e-05,23.2077751159668,15.863494968848718,27.836840152675936,mistral-7b-v0.1@q8_0,cnn_dailymail,121.0,18.714285714285715,base,mistral
mistral-7b-instruct-v0.1@q8_0_165.csv,299,3.949324417677393,3.2230799198150635,0.0001964175608009,18.16887664794922,11.169041394725763,18.55079919017641,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,168.0,18.846153846153847,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_157.csv,321,3.082476400952292,2.3506016731262207,1.8918103705800604e-06,15.361993789672852,7.741656439084501,16.21774984701053,mistral-7b-instruct-v0.1@q8_0,cnn_dailymail,171.0,21.615384615384617,instruct,mistral
